id_case,POST_vote,POST_president,PRE_present_religion,PRE_age,PRE_education,PRE_race,PRE_sex,PRE_occupation
451271,-1,-1,2,52,3,4,1,1
451325,-1,-1,1,75,4,1,2,5
451332,1,1,3,25,4,2,1,1
451356,1,2,11,-9,2,1,1,-2
451370,1,1,12,48,4,1,1,1
451424,-1,-1,6,30,4,4,1,1
451578,-6,-6,12,25,2,1,2,1
451585,1,1,12,39,3,2,2,1
451608,1,1,9,21,3,1,1,1
451622,-1,-1,11,32,2,1,1,1
451639,1,1,10,30,3,1,2,1
451646,-6,-6,2,52,2,3,1,1
451653,1,1,9,65,5,1,2,1
451684,-1,-1,1,63,4,1,1,2
451707,1,1,1,38,4,1,-9,7
451721,1,1,12,56,5,1,1,1
451738,1,1,11,73,5,1,2,5
451752,1,2,2,34,2,1,1,5
451769,-6,-6,11,56,3,2,2,1
451783,1,5,4,38,5,1,1,1
451790,1,2,2,61,3,1,1,1
451806,1,2,12,75,2,1,2,5
451912,1,1,9,42,5,1,1,1
451929,1,2,2,59,3,1,2,2
451974,-1,-1,12,61,3,1,2,6
452014,1,2,1,38,3,1,2,1
452021,1,2,1,34,3,1,1,5
452045,-1,-1,5,36,4,3,2,1
452083,1,1,9,74,4,1,1,5
452090,1,2,5,64,4,1,1,1
452120,-1,-1,11,22,3,1,2,1
452144,1,2,12,77,3,-9,1,6
452175,-6,-6,-9,-9,-9,-9,1,-2
452229,1,1,6,37,3,1,1,1
452243,1,2,1,36,4,1,1,1
452267,1,2,12,51,4,1,1,1
452281,1,1,9,27,5,1,1,1
452311,1,1,11,37,3,2,2,2
452328,-9,-1,6,49,1,4,2,1
452410,-1,-1,10,28,3,3,2,1
452427,1,1,2,40,5,1,2,1
452434,-1,-1,12,46,1,4,1,1
452441,-1,-1,1,21,3,3,2,1
452465,1,2,1,63,3,1,2,1
452472,1,1,12,68,2,1,1,1
452496,1,2,2,27,2,1,1,2
452526,-6,-6,10,80,2,3,1,1
452533,1,1,1,77,5,1,2,1
452557,1,1,2,64,3,1,2,5
452564,1,2,11,29,3,1,1,1
452595,-1,-1,10,29,2,1,1,7
452618,-6,-6,12,60,2,-9,2,1
452649,1,1,9,22,4,3,1,1
452663,1,2,12,39,3,1,2,1
452700,1,1,2,67,4,1,1,5
452731,1,1,1,53,5,1,2,1
452748,-1,-1,11,63,5,1,2,5
452779,2,-1,1,50,2,1,1,1
452861,1,1,12,49,3,1,1,1
452878,1,2,2,57,4,1,1,1
452939,-1,-1,4,70,3,1,1,1
452953,1,2,12,28,3,1,1,1
452977,1,1,11,47,5,1,2,1
453024,-1,-1,12,28,3,3,2,1
453048,1,1,10,55,5,1,2,1
453116,1,2,1,62,4,1,2,5
453130,1,2,11,62,4,1,1,1
453147,1,1,12,47,3,3,2,1
453185,-1,-1,1,80,3,1,1,1
453208,1,1,7,80,4,1,2,6
453215,-6,-6,2,57,2,3,1,1
453246,1,2,1,56,3,1,2,5
453253,-1,-1,-9,77,4,2,2,5
453284,-1,-1,11,18,2,5,1,1
453369,1,2,2,65,3,1,2,5
453383,1,2,2,30,3,3,1,1
453390,1,2,11,66,3,1,2,7
453505,1,2,12,45,3,5,2,1
453512,1,2,1,26,4,1,1,1
453567,-1,-1,11,28,3,1,1,1
453628,1,1,7,36,4,1,2,1
453659,1,2,1,36,5,1,2,7
453666,-6,-6,1,76,5,3,1,5
453673,1,2,11,59,2,1,1,6
453697,1,2,1,-9,3,1,2,7
453703,-7,-7,1,57,3,1,2,1
453710,1,1,1,35,4,1,2,1
453734,1,2,3,42,4,5,1,1
453741,1,2,2,35,4,4,2,1
453796,1,1,9,41,3,1,1,1
453833,1,3,12,37,3,2,1,1
453888,1,2,1,53,3,1,2,2
453895,-1,-1,2,26,4,1,2,1
453932,-1,-1,12,45,2,3,1,2
453970,-1,-1,12,32,4,1,2,1
454027,1,2,11,37,3,1,1,1
454065,-1,-1,11,38,2,1,2,7
454089,-1,-1,1,50,4,1,2,1
454096,1,2,2,36,4,1,2,1
454102,-1,-1,5,53,1,1,1,1
454119,1,2,1,-9,3,1,1,5
454133,1,1,2,25,2,1,2,6
454157,1,2,1,42,4,1,1,1
454171,1,2,2,25,4,1,2,1
454195,1,1,10,61,5,1,2,1
454201,1,1,10,27,5,1,1,1
454225,-1,-1,1,41,2,6,1,1
454249,1,1,12,56,3,2,1,6
454287,1,1,10,31,3,1,1,1
454324,1,2,11,26,2,1,1,2
454348,1,1,11,61,5,1,1,1
454409,1,1,10,44,4,1,1,1
454423,1,12,1,77,3,1,1,5
454447,-1,-1,3,27,1,1,1,1
454478,1,1,1,77,3,1,2,5
454508,1,1,12,-9,4,3,1,1
454522,-7,-7,9,31,4,1,1,1
454539,1,1,2,47,5,1,2,1
454546,1,1,2,27,1,3,2,7
454553,1,1,11,69,4,6,2,5
454560,1,2,2,66,5,1,1,5
454577,1,2,11,-9,5,1,1,1
454584,-6,-6,1,65,5,1,2,1
454607,-6,-6,4,18,1,3,1,1
454744,1,1,12,64,4,1,2,5
454768,1,1,12,22,3,2,1,1
454782,1,1,10,42,3,3,1,1
454799,1,2,10,54,3,1,2,6
454805,1,2,1,52,3,1,2,1
454843,1,2,1,80,3,1,1,5
454850,1,1,1,28,4,1,2,1
454874,1,2,1,63,3,1,1,5
454928,1,1,12,34,5,1,2,1
454966,1,2,1,72,4,1,2,5
454980,1,1,1,63,3,1,1,5
455037,1,1,1,35,4,1,2,1
455044,1,1,-9,-9,3,5,1,1
455051,-7,-7,11,69,2,1,2,1
455075,1,1,10,57,5,1,1,1
455082,-1,-1,11,28,3,1,2,1
455099,1,2,11,67,4,1,1,5
455112,1,2,9,66,4,1,1,5
455129,1,2,4,41,4,5,1,1
455136,1,2,1,65,3,6,2,5
455150,1,1,11,36,3,5,2,1
455181,1,2,1,72,4,1,1,1
455211,-1,-1,12,60,2,1,1,5
455235,-1,-1,2,25,4,1,2,1
455303,1,1,10,51,4,1,1,1
455310,-1,-1,1,42,4,1,1,1
455341,1,1,12,55,3,1,2,8
455358,1,1,12,39,5,1,1,1
455365,-1,-1,1,32,4,2,2,1
455372,-6,-6,2,30,1,4,1,1
455433,1,1,11,42,4,2,1,1
455457,1,1,12,40,2,1,2,7
455501,1,1,1,59,2,3,2,7
455518,1,1,11,-9,4,1,2,1
455525,1,2,11,80,2,1,2,5
455532,1,1,2,57,1,3,1,1
455594,1,2,1,80,-9,1,2,5
455617,1,1,2,36,3,3,2,1
455624,1,1,11,27,2,2,1,2
455631,-1,-1,12,32,2,4,1,1
455655,1,1,11,67,2,1,2,5
455716,1,2,11,52,5,1,2,1
455761,1,1,1,69,-2,1,2,5
455778,1,-9,11,57,3,3,1,1
455785,-1,-1,12,18,2,1,2,1
455792,1,1,2,52,3,3,2,7
455822,1,1,12,39,5,1,2,1
455839,1,1,12,62,5,1,2,5
455853,-6,-6,12,-9,3,1,-9,1
455877,1,2,12,60,2,1,2,6
455945,-1,-1,1,35,2,1,1,1
455952,-1,-1,2,27,3,1,2,1
455976,-1,-1,11,27,3,1,2,1
456009,1,1,11,34,3,6,2,1
456016,1,1,2,68,5,1,2,5
456030,1,1,11,32,4,3,2,1
456047,1,1,12,35,4,5,1,1
456078,-6,-6,1,62,4,1,2,5
456122,-1,-1,1,80,1,1,1,1
456160,1,5,12,-9,3,6,2,-2
456184,1,1,11,60,3,2,1,4
456191,1,1,10,34,3,1,1,1
456221,1,2,12,55,3,3,2,6
456245,1,1,3,51,2,5,2,7
456252,1,2,1,39,4,1,1,1
456306,1,2,1,64,5,1,2,5
456313,1,1,1,63,4,1,2,6
456351,1,1,1,46,5,1,1,1
456399,1,1,2,72,2,1,2,5
456412,1,2,12,80,2,1,2,7
456429,-1,-1,4,66,2,1,2,6
456450,1,1,11,60,4,2,1,1
456467,-1,-1,2,21,3,3,1,1
456504,1,1,12,35,3,1,1,1
456511,1,2,12,22,3,1,1,1
456542,-6,-6,12,39,3,6,1,1
456580,1,1,10,25,3,1,2,1
456597,1,1,2,-9,5,1,1,5
456610,1,3,11,32,3,1,2,1
456627,1,1,12,48,4,1,2,1
456672,1,1,2,-9,5,1,1,1
456740,1,1,10,30,4,1,2,1
456757,1,1,12,52,3,3,1,1
456764,1,2,12,60,2,1,1,1
456801,1,1,2,39,4,1,1,1
456832,-1,-1,1,49,4,1,2,1
456870,-6,-6,9,48,5,1,2,1
456887,1,1,2,68,4,1,2,1
456955,1,1,1,51,5,1,1,1
456962,1,2,1,78,4,1,1,5
457002,1,1,10,58,4,1,2,1
457040,-6,-6,11,80,5,1,1,5
457064,1,5,1,45,5,1,1,1
457101,-1,-1,2,63,2,1,1,5
457118,1,1,12,38,5,1,2,1
457149,1,2,1,80,5,1,1,1
457156,1,2,12,71,3,1,1,1
457170,1,2,1,54,4,1,1,7
457200,1,2,1,69,-2,1,2,5
457231,1,2,2,22,3,1,2,1
457286,1,1,12,58,-2,5,2,2
457323,1,2,11,34,2,1,1,1
457347,1,1,9,48,4,1,1,2
457361,1,2,1,80,1,1,2,5
457378,1,1,10,51,3,1,1,1
457385,1,2,1,71,3,1,1,1
457392,1,2,11,61,2,1,2,5
457415,-1,-1,12,-9,4,-9,2,-2
457422,1,1,12,78,2,1,1,5
457453,1,1,12,57,5,1,2,-2
457552,-1,-1,11,44,1,3,2,1
457569,1,2,-9,-9,4,-9,2,1
457637,1,1,1,63,3,1,2,1
457712,1,1,11,47,3,2,2,1
457729,1,4,11,26,5,3,2,1
457743,-1,-1,10,57,4,1,1,1
457767,-1,-1,11,56,3,2,2,1
457798,1,1,2,53,3,3,1,1
457811,1,2,1,48,4,1,2,1
457828,1,1,2,50,4,3,1,1
457873,1,2,2,34,4,1,2,1
457934,1,2,2,73,3,1,1,5
457958,1,2,1,57,5,1,1,1
457972,1,2,2,41,3,1,1,2
457996,1,2,2,59,4,1,2,1
458029,-6,-6,12,67,2,1,1,5
458067,-6,-6,3,54,5,1,1,1
458081,1,2,1,72,5,1,1,5
458135,-1,-1,12,33,3,2,1,1
458159,1,2,1,54,3,1,2,7
458180,-1,-1,9,22,3,1,2,1
458197,1,1,10,44,4,1,2,1
458234,1,1,2,30,4,1,1,1
458258,-6,-6,1,74,2,1,2,5
458265,1,1,12,37,4,1,1,1
458302,-1,-1,11,28,3,1,1,1
458364,1,1,12,18,3,1,1,8
458371,-6,-6,1,56,2,1,2,1
458425,1,1,10,39,4,1,1,1
458432,1,2,1,71,4,1,1,5
458449,-1,-1,12,23,3,1,2,1
458463,1,2,1,47,4,1,1,1
458487,1,2,4,45,3,1,2,7
458500,-1,-1,2,28,4,1,1,1
458548,1,2,2,38,2,1,2,1
458555,1,2,2,70,3,1,2,5
458593,-1,-1,12,-9,3,3,2,5
458609,-6,-6,8,39,5,4,2,1
458616,1,1,5,34,5,1,2,1
458623,-1,-1,11,43,2,3,2,1
458630,-6,-6,11,46,2,1,2,6
458661,-6,-6,11,69,2,2,2,5
458678,1,2,3,80,4,1,1,5
458692,1,2,2,54,3,6,2,7
458708,1,2,11,64,3,2,2,1
458814,-1,-1,12,70,2,1,2,6
458876,1,2,2,-9,3,1,1,6
458890,1,1,2,-9,2,3,2,5
458906,1,1,1,46,4,1,2,1
458913,-1,-1,5,73,5,1,2,5
458920,1,2,1,42,5,3,2,1
458944,1,1,12,43,5,1,2,1
458951,1,1,12,64,5,1,2,5
458968,-1,-1,5,59,5,1,1,1
459022,1,2,11,34,3,1,2,2
459053,-6,-6,2,50,2,3,1,1
459060,-6,-6,2,57,2,1,2,7
459084,1,1,10,38,3,2,2,4
459107,-6,-6,2,76,3,1,2,5
459114,1,2,11,51,3,1,2,1
459152,-1,-1,11,30,3,5,2,1
459183,1,2,12,48,3,1,2,1
459190,1,1,11,47,3,2,2,2
459237,1,2,2,62,2,1,2,5
459251,1,2,12,80,3,1,2,5
459268,1,8,11,35,5,6,1,1
459282,1,2,1,72,2,1,2,5
459305,-1,-1,12,58,3,1,1,1
459350,1,1,11,40,3,3,2,1
459374,1,1,2,72,1,3,1,5
459381,-6,-6,12,35,2,1,1,1
459398,1,1,1,37,5,1,1,1
459428,1,2,2,70,3,1,2,5
459435,-6,-6,2,52,3,1,2,1
459442,1,1,2,64,5,3,2,6
459480,1,1,1,76,4,1,2,5
459534,1,1,11,21,4,1,1,1
459541,-1,-1,12,22,3,1,2,1
459558,1,2,2,49,4,1,1,1
459565,1,2,2,36,4,1,2,1
459589,1,2,1,71,5,1,2,5
459619,1,1,2,40,3,3,2,7
459657,-1,-1,1,80,2,1,2,5
459664,1,1,11,67,3,-9,-9,2
459695,1,2,1,73,4,1,2,5
459701,1,2,11,21,3,1,2,2
459718,1,1,12,59,1,2,2,5
459725,-6,-6,11,25,1,3,1,1
459770,-6,-6,9,32,3,1,1,1
459824,1,1,12,68,5,2,2,1
459909,1,1,11,60,4,4,2,1
459954,-1,-1,11,63,3,1,2,6
459978,1,2,2,44,3,1,2,1
460015,1,1,11,41,4,1,2,6
460084,1,2,5,52,4,1,2,1
460091,-1,-1,1,44,4,2,2,1
460114,-1,-1,1,60,3,1,2,1
460138,-1,-1,12,36,3,2,1,1
460213,1,1,11,47,2,2,2,7
460220,1,2,5,80,1,1,2,7
460251,1,2,4,43,4,1,2,7
460312,1,2,10,66,2,1,2,5
460343,1,1,1,68,5,1,2,5
460350,-7,-7,2,80,3,1,2,5
460374,1,2,2,48,5,1,1,1
460381,1,2,1,59,5,1,2,7
460398,1,1,9,19,3,1,2,1
460435,1,1,12,55,5,1,1,1
460442,1,1,5,25,4,3,2,1
460459,1,1,5,25,5,1,2,1
460534,-6,-6,12,26,3,1,2,1
460589,1,1,7,24,3,1,2,1
460602,1,2,1,70,3,1,1,1
460695,1,2,1,60,3,1,2,2
460701,1,1,5,64,5,1,2,1
460718,1,1,10,64,4,1,2,1
460756,1,1,10,73,5,1,1,1
460824,1,1,1,79,5,1,1,5
460862,1,2,1,80,4,1,1,5
460879,1,1,8,73,4,5,2,1
460893,1,2,1,38,5,1,1,1
460916,1,1,5,70,5,1,1,6
460930,1,2,2,43,4,5,2,2
460978,1,2,1,65,2,1,1,5
460985,1,1,3,56,5,1,2,1
460992,2,-1,2,50,3,3,2,1
461117,1,2,12,74,3,1,1,5
461155,1,1,2,47,4,1,2,1
461162,1,1,1,61,4,4,1,2
461179,1,1,2,72,4,1,1,1
461216,1,2,2,-9,3,1,2,5
461230,-1,-1,1,27,3,1,1,1
461247,1,1,11,53,5,2,1,1
461261,-1,-1,11,50,2,1,2,1
461278,1,2,1,60,4,1,2,1
461308,2,-1,2,35,4,1,2,1
461315,1,3,10,38,4,1,2,1
461353,-1,-1,4,35,4,1,1,4
461445,-1,-1,12,46,3,3,1,1
461452,1,1,12,59,3,6,2,4
461469,1,1,1,60,3,1,2,6
461506,1,1,10,52,3,3,2,1
461513,1,2,11,30,3,1,1,1
461544,-1,-1,2,38,1,1,1,6
461568,-1,-1,1,54,3,1,1,1
461599,-1,-1,11,46,5,1,1,1
461605,1,1,9,29,4,6,2,1
461698,1,1,12,37,2,3,1,1
461735,1,1,12,36,3,1,1,1
461780,-1,-1,-9,-9,-9,-9,2,-2
461834,1,2,11,62,3,1,2,5
461889,1,1,11,77,4,2,1,-2
461926,1,2,1,72,3,3,1,5
461940,-6,-6,6,50,3,2,2,1
461964,1,1,2,33,4,4,2,1
461988,-6,-6,2,20,3,1,1,1
461995,1,1,12,60,3,2,1,2
462035,-1,-1,1,40,4,1,1,1
462042,1,1,3,53,5,1,1,1
462059,1,2,11,44,4,2,2,1
462103,1,1,11,74,5,1,2,5
462127,1,1,1,77,2,1,2,5
462141,-1,-1,2,32,3,1,1,1
462165,1,1,12,35,2,2,2,4
462172,1,2,1,58,3,1,2,7
462226,1,1,1,76,2,1,2,7
462240,-6,-6,11,44,4,1,2,1
462264,-6,-6,1,59,3,1,1,1
462318,-6,-6,2,-9,1,1,2,1
462332,1,1,1,64,-2,1,2,5
462349,1,2,3,40,3,1,1,1
462370,1,1,6,60,3,5,2,1
462387,1,1,2,18,2,1,1,1
462431,1,2,11,51,3,1,2,1
462448,1,2,2,73,3,1,2,5
462516,1,2,1,57,5,1,1,1
462592,-6,-6,1,80,5,1,2,1
462608,-1,-1,2,20,3,3,2,1
462653,1,1,10,50,3,1,2,6
462677,1,2,1,59,4,1,2,1
462721,-6,-6,11,46,3,6,2,1
462745,1,2,1,39,2,1,2,7
462752,1,1,12,58,3,3,2,1
462776,1,1,10,23,4,4,1,1
462790,1,2,1,66,4,1,1,1
462837,1,2,1,67,5,1,1,1
462844,1,2,9,51,4,1,1,1
462875,1,2,4,-9,5,1,1,1
462905,1,1,12,26,4,3,1,1
462943,-1,-1,10,26,3,1,1,1
462974,1,2,11,67,2,1,1,5
462981,-1,-1,11,30,2,1,1,1
463007,-6,-6,11,19,3,1,2,1
463021,1,1,2,70,3,1,2,5
463045,2,-1,12,-9,5,1,2,5
463076,1,1,1,63,4,1,2,5
463144,1,1,1,70,4,1,2,5
463182,-6,-6,-9,-9,-9,-9,-9,-2
463212,1,2,2,56,5,1,2,4
463229,1,2,2,28,3,1,1,1
463243,1,1,2,47,5,3,2,1
463274,1,1,10,48,4,1,2,1
463304,1,2,1,65,5,1,2,1
463359,-1,-1,2,72,5,1,1,1
463427,1,1,12,41,3,1,2,1
463434,1,2,12,35,3,1,2,7
463564,1,1,5,68,5,1,1,1
463601,-6,-6,1,42,3,2,2,6
463618,-6,-6,11,74,2,1,-9,5
463632,-6,-6,11,58,2,1,2,5
463656,1,2,11,50,3,1,2,7
463687,1,2,11,62,3,1,2,1
463694,1,2,11,-9,2,1,2,7
463793,-1,-1,10,27,4,4,1,1
463809,1,1,7,58,4,1,2,1
463854,1,1,5,66,4,1,2,1
463861,1,5,11,36,2,1,1,1
463892,-1,-1,12,58,3,1,2,1
463908,1,1,10,70,5,1,1,5
463939,1,2,5,33,5,1,1,1
463946,1,2,11,59,2,1,1,6
463991,1,1,1,51,4,1,2,7
464000,1,2,2,61,3,1,2,1
464031,-1,-1,12,19,2,1,2,1
464048,1,1,2,23,4,1,1,1
464192,1,1,11,68,2,1,1,5
464239,1,2,1,70,3,1,1,1
464246,1,2,1,43,5,4,1,1
464277,1,1,11,48,3,2,1,1
464291,1,1,2,49,-2,1,1,1
464352,-1,-1,1,59,5,1,2,1
464376,-1,-1,11,42,3,2,1,1
464437,-1,-1,12,48,3,2,2,1
464451,-7,-7,2,66,1,3,2,6
464499,1,2,1,78,3,1,2,5
464529,1,1,10,51,5,1,1,1
464536,-1,-1,12,44,2,6,2,1
464574,1,1,8,48,5,5,1,1
464581,1,2,1,79,4,1,1,5
464628,1,1,12,42,4,1,2,1
464659,-6,-6,2,45,5,1,2,1
464666,1,1,3,30,1,1,2,1
464673,1,1,10,28,4,6,2,1
464758,1,1,1,33,5,1,1,1
464765,1,2,1,46,4,1,2,1
464864,1,1,5,44,3,1,1,1
464888,1,2,1,73,5,6,1,5
464918,-1,-1,2,73,3,1,2,5
464970,1,1,9,71,3,1,1,5
464994,1,2,2,39,3,1,1,1
465003,1,2,12,59,3,4,2,5
465041,1,3,1,19,3,6,2,1
465119,-1,-1,12,64,5,1,2,2
465126,1,2,1,-9,4,1,1,5
465164,-1,-1,12,24,1,2,2,1
465171,1,1,11,42,3,1,2,2
465195,1,1,2,80,3,1,2,5
465201,-6,-6,9,36,3,1,2,1
465218,1,2,1,65,3,1,1,5
465225,-1,-1,12,26,3,3,2,1
465256,1,1,2,18,-2,3,2,8
465287,1,1,1,73,3,1,2,5
465348,1,1,1,19,3,6,2,1
465423,1,1,10,79,5,1,2,1
465430,1,11,2,50,2,1,2,1
465454,1,1,10,37,3,1,1,1
465461,1,1,10,80,4,1,2,5
465478,-6,-6,2,68,1,4,2,5
465485,1,2,1,20,2,1,2,1
465508,1,2,2,39,5,1,2,1
465546,1,2,11,33,3,1,2,1
465577,1,2,1,62,3,1,2,1
465584,-6,-6,2,50,2,1,1,4
465607,-6,-6,1,77,2,1,2,5
465614,-1,-1,11,49,3,1,2,6
465638,1,2,1,-9,5,1,2,1
465669,-1,-1,12,51,3,1,2,2
465690,1,2,12,46,5,5,1,1
465713,-1,-1,2,38,3,1,2,1
465737,1,2,11,64,3,1,2,5
465744,1,2,10,36,3,1,1,1
465768,1,1,2,-9,4,3,2,1
465799,1,1,2,36,5,1,1,1
465805,-1,-1,11,25,4,1,1,1
465812,1,1,10,37,5,3,1,1
465836,1,2,3,-9,4,1,2,1
465867,1,2,12,65,1,1,1,2
465874,-6,-6,11,72,3,1,1,5
465904,-1,-1,3,23,2,2,2,1
465911,1,1,12,39,4,6,1,1
465928,1,2,1,74,3,1,2,5
466006,-7,-7,12,49,3,3,1,1
466020,1,-9,12,80,5,1,1,5
466044,1,1,2,56,3,3,2,1
466068,1,1,10,41,3,1,1,1
466105,1,1,10,61,3,1,2,1
466143,-6,-6,2,33,3,3,1,1
466150,1,1,1,-9,5,1,2,1
466167,1,1,10,65,5,1,1,5
466204,1,1,11,79,3,1,2,5
466211,1,1,11,54,3,2,2,1
466228,1,1,12,75,4,1,1,2
466259,-1,-1,2,43,5,1,1,1
466273,-6,-6,1,66,4,1,2,1
466297,1,1,9,60,2,1,1,4
466341,1,1,10,34,3,1,1,1
466501,-7,-7,11,74,2,1,2,5
466617,1,1,2,60,4,3,1,5
466624,-1,-1,2,66,3,1,1,5
466648,1,1,2,55,2,3,2,1
466655,1,1,2,54,5,1,2,1
466679,1,1,11,42,3,1,2,4
466709,-1,-1,9,78,1,1,1,5
500043,1,1,1,65,4,1,2,5
500050,1,2,1,63,2,1,1,1
500081,1,1,12,51,2,1,1,6
500135,-6,-6,10,33,3,1,1,1
500142,1,1,12,23,3,1,2,2
500173,-1,-1,2,27,5,1,2,1
500180,-6,-6,11,68,3,1,1,5
500197,-6,-6,12,42,3,2,2,1
500258,1,2,4,71,3,1,2,7
500272,1,2,1,80,5,1,1,5
500289,-1,-1,1,27,5,4,2,1
500340,1,1,1,57,4,2,1,1
500562,-1,-1,12,42,3,1,1,1
500579,1,1,2,67,2,1,1,5
500593,1,1,12,68,2,1,2,5
500609,1,2,1,26,4,2,2,1
500616,1,2,1,61,5,1,2,5
500685,1,1,8,72,4,4,2,5
500692,1,1,12,76,5,1,2,1
500739,2,-1,12,53,4,1,2,1
500784,1,1,1,55,4,1,1,1
500791,-1,-1,5,24,3,1,1,1
500869,1,1,1,61,4,1,2,1
500876,-6,-6,9,65,5,1,2,5
500937,1,1,9,36,5,1,1,1
500982,-6,-6,1,80,3,1,1,5
501039,1,1,8,63,4,4,1,1
501060,1,2,-9,-9,-9,-9,-9,-2
501138,1,1,7,64,4,4,1,5
501237,-6,-6,8,69,3,1,1,7
501244,1,2,11,44,3,1,1,1
501398,1,1,1,32,4,2,2,1
501428,-1,-1,2,70,4,1,2,5
501435,1,2,1,64,-2,-9,1,5
501541,1,1,11,58,3,1,2,1
501565,-1,-1,9,23,4,1,2,1
501572,1,1,1,72,3,1,2,5
501619,-6,-6,2,67,1,3,1,5
501626,1,1,1,77,5,1,1,5
501749,-6,-6,11,21,2,1,2,6
501831,1,1,1,65,3,1,1,5
501855,-1,-1,12,32,3,1,2,1
501947,1,2,11,50,3,1,1,5
501954,-1,-1,11,31,3,2,2,1
501978,1,1,2,80,4,1,1,5
502117,1,1,9,41,4,1,2,1
502131,-6,-6,12,28,2,1,1,1
502407,1,2,11,47,3,2,1,1
502421,1,2,2,79,2,1,1,5
502452,1,1,2,70,1,1,2,-2
502476,1,1,2,30,4,3,2,1
502537,-1,-1,12,31,1,1,1,1
502582,1,1,2,77,5,-9,2,5
502599,-6,-6,11,20,2,1,1,1
502612,1,1,12,19,2,3,2,1
502773,-1,-1,11,27,3,3,2,1
502797,1,-9,10,40,5,1,2,1
502933,1,2,3,28,4,4,1,1
503035,-1,-1,2,79,2,1,2,5
503073,1,1,2,43,4,1,1,1
503080,-1,-1,1,39,5,1,2,1
503127,1,2,2,61,2,1,2,1
503165,1,2,11,50,4,1,1,1
503233,1,2,11,64,3,1,2,5
503400,1,2,1,74,3,1,1,5
503455,1,5,9,31,5,1,1,1
503677,1,1,11,33,3,2,2,1
503752,-1,-1,11,31,1,1,2,1
503769,-1,-1,2,70,5,1,1,5
503776,1,2,12,47,5,1,2,1
503820,1,-9,1,58,3,1,2,6
504113,-1,-1,10,22,3,1,1,1
504137,1,2,11,54,1,1,2,7
504236,1,1,10,75,3,1,1,5
504267,1,1,2,63,3,1,1,5
504298,-1,-1,4,71,2,1,1,5
504304,-6,-6,2,44,4,1,2,2
504328,1,1,1,80,4,1,2,5
504335,-6,-6,12,48,5,1,2,1
504366,1,1,2,72,3,1,2,1
504441,1,1,1,31,3,1,2,1
504458,1,1,11,61,3,1,1,1
504601,1,2,2,61,3,1,1,1
504649,-6,-6,12,44,3,1,1,1
504731,1,1,11,51,4,3,2,1
504816,-1,-1,9,43,2,1,1,1
504823,1,1,7,75,2,4,1,5
504854,1,1,1,59,3,1,1,1
504878,1,1,11,43,5,1,2,1
504946,1,1,2,78,4,1,1,1
504960,1,2,11,62,3,1,1,1
504977,1,1,1,55,5,1,2,1
505017,1,1,12,26,4,4,2,2
505062,1,2,2,72,5,1,1,1
505185,-6,-6,12,60,2,3,1,1
505192,1,2,1,80,3,1,1,5
505222,-1,-1,10,19,2,1,2,1
505338,-6,-6,2,20,1,3,1,2
505390,1,2,12,65,5,1,1,5
505406,1,1,2,69,5,1,2,1
505413,-6,-6,2,45,3,3,1,1
505420,-6,-6,12,23,3,3,1,1
505437,-1,-1,11,63,5,2,2,1
505451,1,1,11,27,3,1,2,1
505482,1,2,4,71,3,1,2,1
505529,1,1,1,73,5,3,2,5
505642,1,1,1,57,4,1,1,6
505659,-6,-6,10,56,4,1,2,1
505673,-1,-1,1,64,3,1,2,6
505710,1,3,10,29,3,3,2,7
505833,1,1,11,48,3,1,2,1
505840,1,2,2,54,5,1,1,1
505888,-6,-6,11,21,1,1,2,1
505949,1,2,2,53,3,1,2,1
505956,1,2,12,41,3,1,1,1
506058,1,1,10,27,4,3,1,1
506126,1,2,1,80,3,1,1,5
506133,1,2,1,78,1,1,2,5
506164,-6,-6,11,29,3,1,2,1
506201,-1,-1,1,74,3,1,1,6
506225,1,1,1,45,4,2,1,1
506263,1,2,1,54,4,1,2,1
506300,1,1,12,59,-2,3,2,1
506317,1,1,10,65,2,1,1,5
506362,1,1,7,49,5,1,2,1
506447,1,1,12,69,3,1,2,5
506485,-1,-1,12,36,5,1,2,2
506492,-6,-6,9,36,5,3,2,1
506539,1,2,1,66,2,1,1,1
506577,-6,-6,11,59,1,-9,2,1
506645,1,1,2,33,5,1,2,1
506720,-1,-1,2,72,4,1,1,1
506737,1,1,9,68,4,1,2,5
506775,1,1,1,67,5,-8,2,5
506799,1,1,11,51,4,2,2,1
506805,1,2,1,67,2,1,1,5
506881,1,1,10,50,5,1,2,1
506904,1,1,7,67,4,1,2,5
506911,-6,-6,11,68,1,2,2,5
506973,1,1,11,67,2,2,1,1
507044,-1,-1,3,27,4,1,1,1
507051,1,1,11,67,3,2,2,1
507167,1,1,2,19,3,1,2,1
507198,-1,-1,-8,63,4,3,1,5
507228,-1,-1,2,60,2,1,1,2
507235,1,2,11,39,4,1,2,1
507426,1,2,3,38,3,1,1,1
507457,-1,-1,11,36,3,2,2,1
507464,-1,-1,12,46,4,4,1,1
507501,1,2,1,36,3,1,2,1
507563,1,2,11,57,2,1,2,7
507570,1,2,12,32,4,1,1,1
507594,1,1,1,61,3,1,2,1
507617,1,2,11,70,3,1,1,5
507631,1,2,1,65,2,1,2,4
507716,1,2,1,71,4,1,1,5
507730,-1,-1,1,65,3,1,1,-2
507785,-1,-1,11,65,2,1,1,1
507815,1,2,1,75,4,1,2,5
507846,-1,-1,12,39,2,1,1,4
